id,temporada,antelacion,competicion,rival,interes,interes acumulado
17/18 · UCL · Chelsea,17/18,-51,UCL,Chelsea,2509,88276
17/18 · UCL · Chelsea,17/18,-50,UCL,Chelsea,2151,90427
17/18 · UCL · Chelsea,17/18,-49,UCL,Chelsea,1932,92359
17/18 · UCL · Chelsea,17/18,-48,UCL,Chelsea,2271,94630
17/18 · UCL · Chelsea,17/18,-47,UCL,Chelsea,2380,97010
17/18 · UCL · Chelsea,17/18,-46,UCL,Chelsea,1581,98591
17/18 · UCL · Chelsea,17/18,-45,UCL,Chelsea,2202,100793
17/18 · UCL · Chelsea,17/18,-44,UCL,Chelsea,2207,103000
17/18 · UCL · Chelsea,17/18,-43,UCL,Chelsea,1895,104895
17/18 · UCL · Chelsea,17/18,-42,UCL,Chelsea,1853,106748
17/18 · UCL · Chelsea,17/18,-41,UCL,Chelsea,2095,108843
17/18 · UCL · Chelsea,17/18,-40,UCL,Chelsea,1993,110836
17/18 · UCL · Chelsea,17/18,-39,UCL,Chelsea,1724,112560
17/18 · UCL · Chelsea,17/18,-38,UCL,Chelsea,1933,114493
17/18 · UCL · Chelsea,17/18,-37,UCL,Chelsea,2211,116704
17/18 · UCL · Chelsea,17/18,-36,UCL,Chelsea,2469,119173
17/18 · UCL · Chelsea,17/18,-35,UCL,Chelsea,2248,121421
17/18 · UCL · Chelsea,17/18,-34,UCL,Chelsea,2299,123720
17/18 · UCL · Chelsea,17/18,-33,UCL,Chelsea,1948,125668
17/18 · UCL · Chelsea,17/18,-32,UCL,Chelsea,1634,127302
17/18 · UCL · Chelsea,17/18,-31,UCL,Chelsea,2222,129524
17/18 · UCL · Chelsea,17/18,-30,UCL,Chelsea,2869,132393
17/18 · UCL · Chelsea,17/18,-29,UCL,Chelsea,3088,135481
17/18 · UCL · Chelsea,17/18,-28,UCL,Chelsea,2792,138273
17/18 · UCL · Chelsea,17/18,-27,UCL,Chelsea,2794,141067
17/18 · UCL · Chelsea,17/18,-26,UCL,Chelsea,2263,143330
17/18 · UCL · Chelsea,17/18,-25,UCL,Chelsea,2004,145334
17/18 · UCL · Chelsea,17/18,-24,UCL,Chelsea,2359,147693
17/18 · UCL · Chelsea,17/18,-23,UCL,Chelsea,3077,150770
17/18 · UCL · Chelsea,17/18,-22,UCL,Chelsea,5069,155839
17/18 · UCL · Chelsea,17/18,-21,UCL,Chelsea,5365,161204
17/18 · UCL · Chelsea,17/18,-20,UCL,Chelsea,3563,164767
17/18 · UCL · Chelsea,17/18,-19,UCL,Chelsea,2992,167759
17/18 · UCL · Chelsea,17/18,-18,UCL,Chelsea,2826,170585
17/18 · UCL · Chelsea,17/18,-17,UCL,Chelsea,3343,173928
17/18 · UCL · Chelsea,17/18,-16,UCL,Chelsea,4915,178843
17/18 · UCL · Chelsea,17/18,-15,UCL,Chelsea,4426,183269
17/18 · UCL · Chelsea,17/18,-14,UCL,Chelsea,3903,187172
17/18 · UCL · Chelsea,17/18,-13,UCL,Chelsea,3803,190975
17/18 · UCL · Chelsea,17/18,-12,UCL,Chelsea,3279,194254
17/18 · UCL · Chelsea,17/18,-11,UCL,Chelsea,2640,196894
17/18 · UCL · Chelsea,17/18,-10,UCL,Chelsea,4284,201178
17/18 · UCL · Chelsea,17/18,-9,UCL,Chelsea,5691,206869
17/18 · UCL · Chelsea,17/18,-8,UCL,Chelsea,5924,212793
17/18 · UCL · Chelsea,17/18,-7,UCL,Chelsea,21985,234778
17/18 · UCL · Chelsea,17/18,-6,UCL,Chelsea,8947,243725
17/18 · UCL · Chelsea,17/18,-5,UCL,Chelsea,18016,261741
17/18 · UCL · Chelsea,17/18,-4,UCL,Chelsea,12734,274475
17/18 · UCL · Chelsea,17/18,-3,UCL,Chelsea,14577,289052
17/18 · UCL · Chelsea,17/18,-2,UCL,Chelsea,21011,310063
17/18 · UCL · Chelsea,17/18,-1,UCL,Chelsea,25719,335782
17/18 · UCL · Chelsea,17/18,0,UCL,Chelsea,27925,363707
17/18 · LaLiga · Valencia,17/18,-61,LaLiga,Valencia,1695,1695
17/18 · LaLiga · Valencia,17/18,-60,LaLiga,Valencia,4277,5972
17/18 · LaLiga · Valencia,17/18,-59,LaLiga,Valencia,2411,8383
17/18 · LaLiga · Valencia,17/18,-58,LaLiga,Valencia,1534,9917
17/18 · LaLiga · Valencia,17/18,-57,LaLiga,Valencia,1310,11227
17/18 · LaLiga · Valencia,17/18,-56,LaLiga,Valencia,1168,12395
17/18 · LaLiga · Valencia,17/18,-55,LaLiga,Valencia,1216,13611
17/18 · LaLiga · Valencia,17/18,-54,LaLiga,Valencia,1290,14901
17/18 · LaLiga · Valencia,17/18,-53,LaLiga,Valencia,1505,16406
17/18 · LaLiga · Valencia,17/18,-52,LaLiga,Valencia,1363,17769
17/18 · LaLiga · Valencia,17/18,-51,LaLiga,Valencia,1124,18893
17/18 · LaLiga · Valencia,17/18,-50,LaLiga,Valencia,953,19846
17/18 · LaLiga · Valencia,17/18,-49,LaLiga,Valencia,1108,20954
17/18 · LaLiga · Valencia,17/18,-48,LaLiga,Valencia,1425,22379
17/18 · LaLiga · Valencia,17/18,-47,LaLiga,Valencia,1523,23902
17/18 · LaLiga · Valencia,17/18,-46,LaLiga,Valencia,1435,25337
17/18 · LaLiga · Valencia,17/18,-45,LaLiga,Valencia,1335,26672
17/18 · LaLiga · Valencia,17/18,-44,LaLiga,Valencia,1312,27984
17/18 · LaLiga · Valencia,17/18,-43,LaLiga,Valencia,1054,29038
17/18 · LaLiga · Valencia,17/18,-42,LaLiga,Valencia,1033,30071
17/18 · LaLiga · Valencia,17/18,-41,LaLiga,Valencia,1701,31772
17/18 · LaLiga · Valencia,17/18,-40,LaLiga,Valencia,1816,33588
17/18 · LaLiga · Valencia,17/18,-39,LaLiga,Valencia,1556,35144
17/18 · LaLiga · Valencia,17/18,-38,LaLiga,Valencia,1639,36783
17/18 · LaLiga · Valencia,17/18,-37,LaLiga,Valencia,1454,38237
17/18 · LaLiga · Valencia,17/18,-36,LaLiga,Valencia,1221,39458
17/18 · LaLiga · Valencia,17/18,-35,LaLiga,Valencia,1239,40697
17/18 · LaLiga · Valencia,17/18,-34,LaLiga,Valencia,1396,42093
17/18 · LaLiga · Valencia,17/18,-33,LaLiga,Valencia,1734,43827
17/18 · LaLiga · Valencia,17/18,-32,LaLiga,Valencia,1593,45420
17/18 · LaLiga · Valencia,17/18,-31,LaLiga,Valencia,2014,47434
17/18 · LaLiga · Valencia,17/18,-30,LaLiga,Valencia,2163,49597
17/18 · LaLiga · Valencia,17/18,-29,LaLiga,Valencia,2331,51928
17/18 · LaLiga · Valencia,17/18,-28,LaLiga,Valencia,1702,53630
17/18 · LaLiga · Valencia,17/18,-27,LaLiga,Valencia,2708,56338
17/18 · LaLiga · Valencia,17/18,-26,LaLiga,Valencia,2870,59208
17/18 · LaLiga · Valencia,17/18,-25,LaLiga,Valencia,2629,61837
17/18 · LaLiga · Valencia,17/18,-24,LaLiga,Valencia,2382,64219
17/18 · LaLiga · Valencia,17/18,-23,LaLiga,Valencia,2157,66376
17/18 · LaLiga · Valencia,17/18,-22,LaLiga,Valencia,1765,68141
17/18 · LaLiga · Valencia,17/18,-21,LaLiga,Valencia,1601,69742
17/18 · LaLiga · Valencia,17/18,-20,LaLiga,Valencia,1734,71476
17/18 · LaLiga · Valencia,17/18,-19,LaLiga,Valencia,3366,74842
17/18 · LaLiga · Valencia,17/18,-18,LaLiga,Valencia,3352,78194
17/18 · LaLiga · Valencia,17/18,-17,LaLiga,Valencia,2644,80838
17/18 · LaLiga · Valencia,17/18,-16,LaLiga,Valencia,2372,83210
17/18 · LaLiga · Valencia,17/18,-15,LaLiga,Valencia,2210,85420
17/18 · LaLiga · Valencia,17/18,-14,LaLiga,Valencia,2182,87602
17/18 · LaLiga · Valencia,17/18,-13,LaLiga,Valencia,2418,90020
17/18 · LaLiga · Valencia,17/18,-12,LaLiga,Valencia,3240,93260
17/18 · LaLiga · Valencia,17/18,-11,LaLiga,Valencia,3691,96951
17/18 · LaLiga · Valencia,17/18,-10,LaLiga,Valencia,4108,101059
17/18 · LaLiga · Valencia,17/18,-9,LaLiga,Valencia,10271,111330
17/18 · LaLiga · Valencia,17/18,-8,LaLiga,Valencia,7957,119287
17/18 · LaLiga · Valencia,17/18,-7,LaLiga,Valencia,7000,126287
17/18 · LaLiga · Valencia,17/18,-6,LaLiga,Valencia,9368,135655
17/18 · LaLiga · Valencia,17/18,-5,LaLiga,Valencia,12272,147927
17/18 · LaLiga · Valencia,17/18,-4,LaLiga,Valencia,12687,160614
17/18 · LaLiga · Valencia,17/18,-3,LaLiga,Valencia,10798,171412
17/18 · LaLiga · Valencia,17/18,-2,LaLiga,Valencia,12917,184329
17/18 · LaLiga · Valencia,17/18,-1,LaLiga,Valencia,17365,201694
17/18 · LaLiga · Valencia,17/18,0,LaLiga,Valencia,11825,213519
17/18 · LaLiga · Sevilla,17/18,-60,LaLiga,Sevilla,1027,1027
17/18 · LaLiga · Sevilla,17/18,-59,LaLiga,Sevilla,4871,5898
17/18 · LaLiga · Sevilla,17/18,-58,LaLiga,Sevilla,1926,7824
17/18 · LaLiga · Sevilla,17/18,-57,LaLiga,Sevilla,1113,8937
17/18 · LaLiga · Sevilla,17/18,-56,LaLiga,Sevilla,1239,10176
17/18 · LaLiga · Sevilla,17/18,-55,LaLiga,Sevilla,1407,11583
17/18 · LaLiga · Sevilla,17/18,-54,LaLiga,Sevilla,1640,13223
17/18 · LaLiga · Sevilla,17/18,-53,LaLiga,Sevilla,1643,14866
17/18 · LaLiga · Sevilla,17/18,-52,LaLiga,Sevilla,1594,16460
17/18 · LaLiga · Sevilla,17/18,-51,LaLiga,Sevilla,1389,17849
17/18 · LaLiga · Sevilla,17/18,-50,LaLiga,Sevilla,1223,19072
17/18 · LaLiga · Sevilla,17/18,-49,LaLiga,Sevilla,1176,20248
17/18 · LaLiga · Sevilla,17/18,-48,LaLiga,Sevilla,1277,21525
17/18 · LaLiga · Sevilla,17/18,-47,LaLiga,Sevilla,1459,22984
17/18 · LaLiga · Sevilla,17/18,-46,LaLiga,Sevilla,1675,24659
17/18 · LaLiga · Sevilla,17/18,-45,LaLiga,Sevilla,1479,26138
17/18 · LaLiga · Sevilla,17/18,-44,LaLiga,Sevilla,1528,27666
17/18 · LaLiga · Sevilla,17/18,-43,LaLiga,Sevilla,1292,28958
17/18 · LaLiga · Sevilla,17/18,-42,LaLiga,Sevilla,1272,30230
17/18 · LaLiga · Sevilla,17/18,-41,LaLiga,Sevilla,1417,31647
17/18 · LaLiga · Sevilla,17/18,-40,LaLiga,Sevilla,1711,33358
17/18 · LaLiga · Sevilla,17/18,-39,LaLiga,Sevilla,1594,34952
17/18 · LaLiga · Sevilla,17/18,-38,LaLiga,Sevilla,1419,36371
17/18 · LaLiga · Sevilla,17/18,-37,LaLiga,Sevilla,1501,37872
17/18 · LaLiga · Sevilla,17/18,-36,LaLiga,Sevilla,1399,39271
17/18 · LaLiga · Sevilla,17/18,-35,LaLiga,Sevilla,1556,40827
17/18 · LaLiga · Sevilla,17/18,-34,LaLiga,Sevilla,1592,42419
17/18 · LaLiga · Sevilla,17/18,-33,LaLiga,Sevilla,1498,43917
17/18 · LaLiga · Sevilla,17/18,-32,LaLiga,Sevilla,1359,45276
17/18 · LaLiga · Sevilla,17/18,-31,LaLiga,Sevilla,1195,46471
17/18 · LaLiga · Sevilla,17/18,-30,LaLiga,Sevilla,1132,47603
17/18 · LaLiga · Sevilla,17/18,-29,LaLiga,Sevilla,2099,49702
17/18 · LaLiga · Sevilla,17/18,-28,LaLiga,Sevilla,2797,52499
17/18 · LaLiga · Sevilla,17/18,-27,LaLiga,Sevilla,2249,54748
17/18 · LaLiga · Sevilla,17/18,-26,LaLiga,Sevilla,3746,58494
17/18 · LaLiga · Sevilla,17/18,-25,LaLiga,Sevilla,3079,61573
17/18 · LaLiga · Sevilla,17/18,-24,LaLiga,Sevilla,2557,64130
17/18 · LaLiga · Sevilla,17/18,-23,LaLiga,Sevilla,1700,65830
17/18 · LaLiga · Sevilla,17/18,-22,LaLiga,Sevilla,1719,67549
17/18 · LaLiga · Sevilla,17/18,-21,LaLiga,Sevilla,2255,69804
17/18 · LaLiga · Sevilla,17/18,-20,LaLiga,Sevilla,2712,72516
17/18 · LaLiga · Sevilla,17/18,-19,LaLiga,Sevilla,3487,76003
17/18 · LaLiga · Sevilla,17/18,-18,LaLiga,Sevilla,3729,79732
17/18 · LaLiga · Sevilla,17/18,-17,LaLiga,Sevilla,3619,83351
17/18 · LaLiga · Sevilla,17/18,-16,LaLiga,Sevilla,4169,87520
17/18 · LaLiga · Sevilla,17/18,-15,LaLiga,Sevilla,4151,91671
17/18 · LaLiga · Sevilla,17/18,-14,LaLiga,Sevilla,7484,99155
17/18 · LaLiga · Sevilla,17/18,-13,LaLiga,Sevilla,8691,107846
17/18 · LaLiga · Sevilla,17/18,-12,LaLiga,Sevilla,9326,117172
17/18 · LaLiga · Sevilla,17/18,-11,LaLiga,Sevilla,9836,127008
17/18 · LaLiga · Sevilla,17/18,-10,LaLiga,Sevilla,9813,136821
17/18 · LaLiga · Sevilla,17/18,-9,LaLiga,Sevilla,10270,147091
17/18 · LaLiga · Sevilla,17/18,-8,LaLiga,Sevilla,10494,157585
17/18 · LaLiga · Sevilla,17/18,-7,LaLiga,Sevilla,10104,167689
17/18 · LaLiga · Sevilla,17/18,-6,LaLiga,Sevilla,11397,179086
17/18 · LaLiga · Sevilla,17/18,-5,LaLiga,Sevilla,12059,191145
17/18 · LaLiga · Sevilla,17/18,-4,LaLiga,Sevilla,13059,204204
17/18 · LaLiga · Sevilla,17/18,-3,LaLiga,Sevilla,11648,215852
17/18 · LaLiga · Sevilla,17/18,-2,LaLiga,Sevilla,9540,225392
17/18 · LaLiga · Sevilla,17/18,-1,LaLiga,Sevilla,10199,235591
17/18 · LaLiga · Sevilla,17/18,0,LaLiga,Sevilla,12571,248162
17/18 · LaLiga · Real Sociedad,17/18,-97,LaLiga,Real Sociedad,1291,1291
17/18 · LaLiga · Real Sociedad,17/18,-96,LaLiga,Real Sociedad,5246,6537
17/18 · LaLiga · Real Sociedad,17/18,-95,LaLiga,Real Sociedad,2248,8785
17/18 · LaLiga · Real Sociedad,17/18,-94,LaLiga,Real Sociedad,1484,10269
17/18 · LaLiga · Real Sociedad,17/18,-93,LaLiga,Real Sociedad,1195,11464
17/18 · LaLiga · Real Sociedad,17/18,-92,LaLiga,Real Sociedad,1076,12540
17/18 · LaLiga · Real Sociedad,17/18,-91,LaLiga,Real Sociedad,1169,13709
17/18 · LaLiga · Real Sociedad,17/18,-90,LaLiga,Real Sociedad,1184,14893
17/18 · LaLiga · Real Sociedad,17/18,-89,LaLiga,Real Sociedad,1362,16255
17/18 · LaLiga · Real Sociedad,17/18,-88,LaLiga,Real Sociedad,1173,17428
17/18 · LaLiga · Real Sociedad,17/18,-87,LaLiga,Real Sociedad,1032,18460
17/18 · LaLiga · Real Sociedad,17/18,-86,LaLiga,Real Sociedad,915,19375
17/18 · LaLiga · Real Sociedad,17/18,-85,LaLiga,Real Sociedad,1207,20582
17/18 · LaLiga · Real Sociedad,17/18,-84,LaLiga,Real Sociedad,1454,22036
17/18 · LaLiga · Real Sociedad,17/18,-83,LaLiga,Real Sociedad,1408,23444
17/18 · LaLiga · Real Sociedad,17/18,-82,LaLiga,Real Sociedad,1304,24748
17/18 · LaLiga · Real Sociedad,17/18,-81,LaLiga,Real Sociedad,1169,25917
17/18 · LaLiga · Real Sociedad,17/18,-80,LaLiga,Real Sociedad,1153,27070
17/18 · LaLiga · Real Sociedad,17/18,-79,LaLiga,Real Sociedad,943,28013
17/18 · LaLiga · Real Sociedad,17/18,-78,LaLiga,Real Sociedad,1052,29065
17/18 · LaLiga · Real Sociedad,17/18,-77,LaLiga,Real Sociedad,1745,30810
17/18 · LaLiga · Real Sociedad,17/18,-76,LaLiga,Real Sociedad,1624,32434
17/18 · LaLiga · Real Sociedad,17/18,-75,LaLiga,Real Sociedad,1502,33936
17/18 · LaLiga · Real Sociedad,17/18,-74,LaLiga,Real Sociedad,1326,35262
17/18 · LaLiga · Real Sociedad,17/18,-73,LaLiga,Real Sociedad,1139,36401
17/18 · LaLiga · Real Sociedad,17/18,-72,LaLiga,Real Sociedad,995,37396
17/18 · LaLiga · Real Sociedad,17/18,-71,LaLiga,Real Sociedad,1111,38507
17/18 · LaLiga · Real Sociedad,17/18,-70,LaLiga,Real Sociedad,1374,39881
17/18 · LaLiga · Real Sociedad,17/18,-69,LaLiga,Real Sociedad,1398,41279
17/18 · LaLiga · Real Sociedad,17/18,-68,LaLiga,Real Sociedad,1289,42568
17/18 · LaLiga · Real Sociedad,17/18,-67,LaLiga,Real Sociedad,1717,44285
17/18 · LaLiga · Real Sociedad,17/18,-66,LaLiga,Real Sociedad,1632,45917
17/18 · LaLiga · Real Sociedad,17/18,-65,LaLiga,Real Sociedad,1644,47561
17/18 · LaLiga · Real Sociedad,17/18,-64,LaLiga,Real Sociedad,1293,48854
17/18 · LaLiga · Real Sociedad,17/18,-63,LaLiga,Real Sociedad,2152,51006
17/18 · LaLiga · Real Sociedad,17/18,-62,LaLiga,Real Sociedad,1960,52966
17/18 · LaLiga · Real Sociedad,17/18,-61,LaLiga,Real Sociedad,1730,54696
17/18 · LaLiga · Real Sociedad,17/18,-60,LaLiga,Real Sociedad,1590,56286
17/18 · LaLiga · Real Sociedad,17/18,-59,LaLiga,Real Sociedad,1385,57671
17/18 · LaLiga · Real Sociedad,17/18,-58,LaLiga,Real Sociedad,1228,58899
17/18 · LaLiga · Real Sociedad,17/18,-57,LaLiga,Real Sociedad,1078,59977
17/18 · LaLiga · Real Sociedad,17/18,-56,LaLiga,Real Sociedad,1170,61147
17/18 · LaLiga · Real Sociedad,17/18,-55,LaLiga,Real Sociedad,1335,62482
17/18 · LaLiga · Real Sociedad,17/18,-54,LaLiga,Real Sociedad,1223,63705
17/18 · LaLiga · Real Sociedad,17/18,-53,LaLiga,Real Sociedad,1109,64814
17/18 · LaLiga · Real Sociedad,17/18,-52,LaLiga,Real Sociedad,1119,65933
17/18 · LaLiga · Real Sociedad,17/18,-51,LaLiga,Real Sociedad,950,66883
17/18 · LaLiga · Real Sociedad,17/18,-50,LaLiga,Real Sociedad,1028,67911
17/18 · LaLiga · Real Sociedad,17/18,-49,LaLiga,Real Sociedad,1209,69120
17/18 · LaLiga · Real Sociedad,17/18,-48,LaLiga,Real Sociedad,1441,70561
17/18 · LaLiga · Real Sociedad,17/18,-47,LaLiga,Real Sociedad,1596,72157
17/18 · LaLiga · Real Sociedad,17/18,-46,LaLiga,Real Sociedad,1867,74024
17/18 · LaLiga · Real Sociedad,17/18,-45,LaLiga,Real Sociedad,1788,75812
17/18 · LaLiga · Real Sociedad,17/18,-44,LaLiga,Real Sociedad,1378,77190
17/18 · LaLiga · Real Sociedad,17/18,-43,LaLiga,Real Sociedad,1697,78887
17/18 · LaLiga · Real Sociedad,17/18,-42,LaLiga,Real Sociedad,1959,80846
17/18 · LaLiga · Real Sociedad,17/18,-41,LaLiga,Real Sociedad,2003,82849
17/18 · LaLiga · Real Sociedad,17/18,-40,LaLiga,Real Sociedad,1988,84837
17/18 · LaLiga · Real Sociedad,17/18,-39,LaLiga,Real Sociedad,1664,86501
17/18 · LaLiga · Real Sociedad,17/18,-38,LaLiga,Real Sociedad,1480,87981
17/18 · LaLiga · Real Sociedad,17/18,-37,LaLiga,Real Sociedad,1461,89442
17/18 · LaLiga · Real Sociedad,17/18,-36,LaLiga,Real Sociedad,1706,91148
17/18 · LaLiga · Real Sociedad,17/18,-35,LaLiga,Real Sociedad,1807,92955
17/18 · LaLiga · Real Sociedad,17/18,-34,LaLiga,Real Sociedad,2052,95007
17/18 · LaLiga · Real Sociedad,17/18,-33,LaLiga,Real Sociedad,2131,97138
17/18 · LaLiga · Real Sociedad,17/18,-32,LaLiga,Real Sociedad,1860,98998
17/18 · LaLiga · Real Sociedad,17/18,-31,LaLiga,Real Sociedad,1843,100841
17/18 · LaLiga · Real Sociedad,17/18,-30,LaLiga,Real Sociedad,1439,102280
17/18 · LaLiga · Real Sociedad,17/18,-29,LaLiga,Real Sociedad,1274,103554
17/18 · LaLiga · Real Sociedad,17/18,-28,LaLiga,Real Sociedad,2027,105581
17/18 · LaLiga · Real Sociedad,17/18,-27,LaLiga,Real Sociedad,2313,107894
17/18 · LaLiga · Real Sociedad,17/18,-26,LaLiga,Real Sociedad,2307,110201
17/18 · LaLiga · Real Sociedad,17/18,-25,LaLiga,Real Sociedad,2050,112251
17/18 · LaLiga · Real Sociedad,17/18,-24,LaLiga,Real Sociedad,2424,114675
17/18 · LaLiga · Real Sociedad,17/18,-23,LaLiga,Real Sociedad,3962,118637
17/18 · LaLiga · Real Sociedad,17/18,-22,LaLiga,Real Sociedad,3318,121955
17/18 · LaLiga · Real Sociedad,17/18,-21,LaLiga,Real Sociedad,3833,125788
17/18 · LaLiga · Real Sociedad,17/18,-20,LaLiga,Real Sociedad,4204,129992
17/18 · LaLiga · Real Sociedad,17/18,-19,LaLiga,Real Sociedad,3465,133457
17/18 · LaLiga · Real Sociedad,17/18,-18,LaLiga,Real Sociedad,3256,136713
17/18 · LaLiga · Real Sociedad,17/18,-17,LaLiga,Real Sociedad,4018,140731
17/18 · LaLiga · Real Sociedad,17/18,-16,LaLiga,Real Sociedad,3513,144244
17/18 · LaLiga · Real Sociedad,17/18,-15,LaLiga,Real Sociedad,3025,147269
17/18 · LaLiga · Real Sociedad,17/18,-14,LaLiga,Real Sociedad,4711,151980
17/18 · LaLiga · Real Sociedad,17/18,-13,LaLiga,Real Sociedad,5911,157891
17/18 · LaLiga · Real Sociedad,17/18,-12,LaLiga,Real Sociedad,6124,164015
17/18 · LaLiga · Real Sociedad,17/18,-11,LaLiga,Real Sociedad,7816,171831
17/18 · LaLiga · Real Sociedad,17/18,-10,LaLiga,Real Sociedad,9708,181539
17/18 · LaLiga · Real Sociedad,17/18,-9,LaLiga,Real Sociedad,8950,190489
17/18 · LaLiga · Real Sociedad,17/18,-8,LaLiga,Real Sociedad,8728,199217
17/18 · LaLiga · Real Sociedad,17/18,-7,LaLiga,Real Sociedad,9922,209139
17/18 · LaLiga · Real Sociedad,17/18,-6,LaLiga,Real Sociedad,14166,223305
17/18 · LaLiga · Real Sociedad,17/18,-5,LaLiga,Real Sociedad,11008,234313
17/18 · LaLiga · Real Sociedad,17/18,-4,LaLiga,Real Sociedad,12821,247134
17/18 · LaLiga · Real Sociedad,17/18,-3,LaLiga,Real Sociedad,10649,257783
17/18 · LaLiga · Real Sociedad,17/18,-2,LaLiga,Real Sociedad,11139,268922
17/18 · LaLiga · Real Sociedad,17/18,-1,LaLiga,Real Sociedad,12841,281763
17/18 · LaLiga · Real Sociedad,17/18,0,LaLiga,Real Sociedad,16617,298380
17/18 · LaLiga · Real Madrid,17/18,-4,LaLiga,Real Madrid,15863,15863
17/18 · LaLiga · Real Madrid,17/18,-3,LaLiga,Real Madrid,28675,44538
17/18 · LaLiga · Real Madrid,17/18,-2,LaLiga,Real Madrid,25845,70383
17/18 · LaLiga · Real Madrid,17/18,-1,LaLiga,Real Madrid,25229,95612
17/18 · LaLiga · Real Madrid,17/18,0,LaLiga,Real Madrid,30528,126140
17/18 · LaLiga · Levante,17/18,-103,LaLiga,Levante,1129,1129
17/18 · LaLiga · Levante,17/18,-102,LaLiga,Levante,605,1734
17/18 · LaLiga · Levante,17/18,-101,LaLiga,Levante,463,2197
17/18 · LaLiga · Levante,17/18,-100,LaLiga,Levante,355,2552
17/18 · LaLiga · Levante,17/18,-99,LaLiga,Levante,360,2912
17/18 · LaLiga · Levante,17/18,-98,LaLiga,Levante,437,3349
17/18 · LaLiga · Levante,17/18,-97,LaLiga,Levante,427,3776
17/18 · LaLiga · Levante,17/18,-96,LaLiga,Levante,362,4138
17/18 · LaLiga · Levante,17/18,-95,LaLiga,Levante,317,4455
17/18 · LaLiga · Levante,17/18,-94,LaLiga,Levante,278,4733
17/18 · LaLiga · Levante,17/18,-93,LaLiga,Levante,196,4929
17/18 · LaLiga · Levante,17/18,-92,LaLiga,Levante,214,5143
17/18 · LaLiga · Levante,17/18,-91,LaLiga,Levante,273,5416
17/18 · LaLiga · Levante,17/18,-90,LaLiga,Levante,272,5688
17/18 · LaLiga · Levante,17/18,-89,LaLiga,Levante,264,5952
17/18 · LaLiga · Levante,17/18,-88,LaLiga,Levante,260,6212
17/18 · LaLiga · Levante,17/18,-87,LaLiga,Levante,294,6506
17/18 · LaLiga · Levante,17/18,-86,LaLiga,Levante,301,6807
17/18 · LaLiga · Levante,17/18,-85,LaLiga,Levante,287,7094
17/18 · LaLiga · Levante,17/18,-84,LaLiga,Levante,315,7409
17/18 · LaLiga · Levante,17/18,-83,LaLiga,Levante,313,7722
17/18 · LaLiga · Levante,17/18,-82,LaLiga,Levante,343,8065
17/18 · LaLiga · Levante,17/18,-81,LaLiga,Levante,355,8420
17/18 · LaLiga · Levante,17/18,-80,LaLiga,Levante,277,8697
17/18 · LaLiga · Levante,17/18,-79,LaLiga,Levante,243,8940
17/18 · LaLiga · Levante,17/18,-78,LaLiga,Levante,322,9262
17/18 · LaLiga · Levante,17/18,-77,LaLiga,Levante,381,9643
17/18 · LaLiga · Levante,17/18,-76,LaLiga,Levante,331,9974
17/18 · LaLiga · Levante,17/18,-75,LaLiga,Levante,353,10327
17/18 · LaLiga · Levante,17/18,-74,LaLiga,Levante,341,10668
17/18 · LaLiga · Levante,17/18,-73,LaLiga,Levante,319,10987
17/18 · LaLiga · Levante,17/18,-72,LaLiga,Levante,230,11217
17/18 · LaLiga · Levante,17/18,-71,LaLiga,Levante,274,11491
17/18 · LaLiga · Levante,17/18,-70,LaLiga,Levante,378,11869
17/18 · LaLiga · Levante,17/18,-69,LaLiga,Levante,366,12235
17/18 · LaLiga · Levante,17/18,-68,LaLiga,Levante,363,12598
17/18 · LaLiga · Levante,17/18,-67,LaLiga,Levante,353,12951
17/18 · LaLiga · Levante,17/18,-66,LaLiga,Levante,378,13329
17/18 · LaLiga · Levante,17/18,-65,LaLiga,Levante,339,13668
17/18 · LaLiga · Levante,17/18,-64,LaLiga,Levante,452,14120
17/18 · LaLiga · Levante,17/18,-63,LaLiga,Levante,442,14562
17/18 · LaLiga · Levante,17/18,-62,LaLiga,Levante,463,15025
17/18 · LaLiga · Levante,17/18,-61,LaLiga,Levante,477,15502
17/18 · LaLiga · Levante,17/18,-60,LaLiga,Levante,392,15894
17/18 · LaLiga · Levante,17/18,-59,LaLiga,Levante,410,16304
17/18 · LaLiga · Levante,17/18,-58,LaLiga,Levante,367,16671
